"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @paulvienneau1: My new friend Gabrielle! She has been researching me and wanted to meet.
Visited her at the Carrefour school in Dartmout…",FALSE,0,NA,2019-05-04 14:33:25,FALSE,NA,"1124683453084180481",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sdpate",4,TRUE,FALSE,NA,NA
"@RiazGilani @BD_Africa @tugengirl @JerotichSeii Great price. If I don't find at Carrefour Junction or Foodplus adlife/Yaya I will tweet you.",FALSE,1,"RiazGilani",2019-05-04 14:32:10,FALSE,"1124673797158731777","1124683137395699718","66075435","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LawJRho",0,FALSE,FALSE,NA,NA
"RT @NorbertElekes: World’s largest retailers vs. Amazon

Sainsbury's
Metro Group
Carrefour
Best Buy
Kroger
H&amp;M
Wesfarmers
Ahold Del
Seven &amp;…",FALSE,0,NA,2019-05-04 14:31:01,FALSE,NA,"1124682850060705794",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SpeakerShinjini",287,TRUE,FALSE,NA,NA
"RT @LaureanoMoggia: [VUELTA A BOEDO]🔄
#El1deJulioAvLaPlataNosEspera
✓ 5/5 Cierre de Carrefour
✓ 30/6 - 21.00 hs. / Vigilia
✓ 1/7 - 00.00 hs…",FALSE,0,NA,2019-05-04 14:22:27,FALSE,NA,"1124680693974478848",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AvLaPlata_1700",3,TRUE,FALSE,NA,NA
"at Parking Carrefour Gremda https://t.co/TGzIBbccz4",FALSE,0,NA,2019-05-04 14:15:16,FALSE,NA,"1124678885696843777",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","mezghanimehdi",0,FALSE,FALSE,NA,NA
"RT @thenextweb: Carrefour put cheese on the blockchain and it’s going grate https://t.co/pl0Ic3oao2",FALSE,0,NA,2019-05-04 14:09:02,FALSE,NA,"1124677317106651136",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OpenRoot1",2,TRUE,FALSE,NA,NA
"@ueanavieira Ia no Carrefour",FALSE,0,"ueanavieira",2019-05-04 13:58:07,FALSE,"1124490810106568707","1124674570152235009","298140011","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","borntomari",0,FALSE,FALSE,NA,NA
"RT @thenextweb: Carrefour put cheese on the blockchain and it’s going grate https://t.co/pl0Ic3oao2",FALSE,0,NA,2019-05-04 13:56:56,FALSE,NA,"1124674272461508608",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","matheu",2,TRUE,FALSE,NA,NA
"Carrefour put cheese on the blockchain and it’s going grate https://t.co/9jqRCSFj4i",FALSE,0,NA,2019-05-04 13:53:26,FALSE,NA,"1124673391053680642",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","pixiestux",0,FALSE,FALSE,NA,NA
"Carrefour put cheese on the blockchain and it’s going grate https://t.co/pl0Ic3oao2",FALSE,2,NA,2019-05-04 13:52:02,FALSE,NA,"1124673037155078144",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","thenextweb",2,FALSE,FALSE,NA,NA
"I'm at Carrefour in Santa Maria, RS https://t.co/kUEhpKGjrO",FALSE,0,NA,2019-05-04 13:32:27,FALSE,NA,"1124668110890512389",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","PauloLangwinski",0,FALSE,FALSE,"-53.80718103","-29.68389957"
"Whenever I leave the apartment there's a big decision to make: do I go to Franprix (closer, milk not great) or Carr… https://t.co/sXzyo1UbcG",FALSE,1,NA,2019-05-04 13:23:19,TRUE,NA,"1124665811417931777",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","haikus_by_KN",0,FALSE,FALSE,NA,NA
"RT @LaureanoMoggia: [VUELTA A BOEDO]🔄
#El1deJulioAvLaPlataNosEspera
✓ 5/5 Cierre de Carrefour
✓ 30/6 - 21.00 hs. / Vigilia
✓ 1/7 - 00.00 hs…",FALSE,0,NA,2019-05-04 13:19:54,FALSE,NA,"1124664951958904833",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SLEterno",3,TRUE,FALSE,NA,NA
"RT @zinodilshad1: #goPlasticFree 
Carrefour bazar is selling enviromental friedly items. They are made out of corn starch which is biodegra…",FALSE,0,NA,2019-05-04 13:15:16,FALSE,NA,"1124663786043072512",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sarahsherwan",34,TRUE,FALSE,NA,NA
"@RiazGilani @RookieKE @amijiwaji Makes two of us...Although recovery is slow and painful we hope the entry of Shopr… https://t.co/Fu7RzPfT1s",FALSE,2,"RiazGilani",2019-05-04 13:12:10,TRUE,"1124653649882439680","1124663006221221889","66075435","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mosesshauri",0,FALSE,FALSE,NA,NA
"RT @paulvienneau1: My new friend Gabrielle! She has been researching me and wanted to meet.
Visited her at the Carrefour school in Dartmout…",FALSE,0,NA,2019-05-04 13:10:48,FALSE,NA,"1124662660744847362",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","LogManMaritimes",4,TRUE,FALSE,NA,NA
"#weekend #shopping with #ysamiztisa 🛒 @topetlopez carrefouruae @ Carrefour UAE https://t.co/RJWDdZs6ib",FALSE,0,NA,2019-05-04 13:10:27,FALSE,NA,"1124662572383383552",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","CherrylLopez",0,FALSE,FALSE,"55.302175","25.253135"
"RT @GomezJefrey: Carrefour wants to track 20% of all in-house products on the #blockchain by the end of 2019.

Carrefour has implemented bl…",FALSE,0,NA,2019-05-04 13:09:55,FALSE,NA,"1124662437926645760",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ChristianGerde2",3,TRUE,FALSE,NA,NA
"Carrefour raises job cut target to 3,000 in French hypermarkets https://t.co/mfePLkq2tw",FALSE,0,NA,2019-05-04 13:00:19,FALSE,NA,"1124660025723506689",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","99_Alternatives",0,FALSE,FALSE,NA,NA
"RT @LaureanoMoggia: [VUELTA A BOEDO]🔄
#El1deJulioAvLaPlataNosEspera
✓ 5/5 Cierre de Carrefour
✓ 30/6 - 21.00 hs. / Vigilia
✓ 1/7 - 00.00 hs…",FALSE,0,NA,2019-05-04 12:59:51,FALSE,NA,"1124659904889880576",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JavierMetayer",3,TRUE,FALSE,NA,NA
"Carrefour's Recipe for Success: Embrace AI and Become Data-Driven https://t.co/zT6Ro5Ae6g",FALSE,1,NA,2019-05-04 12:58:36,FALSE,NA,"1124659590124244992",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","robingras",0,FALSE,FALSE,NA,NA
"[VUELTA A BOEDO]🔄
#El1deJulioAvLaPlataNosEspera
✓ 5/5 Cierre de Carrefour
✓ 30/6 - 21.00 hs. / Vigilia
✓ 1/7 - 00.0… https://t.co/B2jEpAxVyM",FALSE,3,NA,2019-05-04 12:56:11,TRUE,NA,"1124658985683042305",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LaureanoMoggia",3,FALSE,FALSE,NA,NA
"Carrefour raises job cut target to 3,000 in French hypermarkets https://t.co/z50cUrRc0x via @YahooFinance",FALSE,0,NA,2019-05-04 12:40:26,FALSE,NA,"1124655018848731137",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Chocindustry",0,FALSE,FALSE,NA,NA
"Carrefour (and all of Tbilisi) is packed with Russians  holiday this week (@ Carrefour in Tbilisi)… https://t.co/P2ioM8lecs",FALSE,1,NA,2019-05-04 11:58:27,TRUE,NA,"1124644455888367616",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","GeorgiaPictures",0,FALSE,FALSE,"44.77245007","41.8157859"
"Carrefour and Fnac Darty form French purchasing partnership https://t.co/gjPlQ9A85o https://t.co/bgXXZY7dd6",FALSE,0,NA,2019-05-04 11:47:08,FALSE,NA,"1124641607175888897",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","realGhanahype",0,FALSE,FALSE,NA,NA
"Carrefour and Fnac Darty form French purchasing partnership https://t.co/j8FaEQbE0R https://t.co/7bUKYQNQzR",FALSE,0,NA,2019-05-04 11:47:07,FALSE,NA,"1124641601488343041",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","IamSupremoDM",0,FALSE,FALSE,NA,NA
"Carrefour and Fnac Darty form French purchasing partnership https://t.co/PODURbqqZj https://t.co/p2j6gOYDyF",FALSE,0,NA,2019-05-04 11:47:05,FALSE,NA,"1124641595029118976",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","Ghanaflaver",0,FALSE,FALSE,NA,NA
"https://t.co/YlgYq0lJ4W @ReutersUK Carrefour plans to reduce 3,000 jobs in France offering a voluntary scheme to unions.",FALSE,0,NA,2019-05-04 11:35:04,FALSE,NA,"1124638568888979456",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tsaetnk",0,FALSE,FALSE,NA,NA
"Saturday afternoon Beer (@ Carrefour in Tbilisi) https://t.co/dvTXGDd6X8 https://t.co/G4omMmRnat",FALSE,1,NA,2019-05-04 11:20:32,FALSE,NA,"1124634911443423232",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","GeorgiaPictures",0,FALSE,FALSE,"44.77245007","41.8157859"
"I just enjoyed a deal on #SmilesByEtisalat with Carrefour. Enjoy great deals. Visit the Smiles app… https://t.co/twbLVXsaBk",FALSE,0,NA,2019-05-04 11:12:19,TRUE,NA,"1124632844284960768",NA,"<a href=""https://smiles.etisalat.ae/"" rel=""nofollow"">Smiles by Etisalat</a>","fadibadr86",0,FALSE,FALSE,NA,NA
"RT @RobertAlai: No supermarket in Nairobi has “All Under One Roof” like Nakumatt used to. Now it’s all bread and milk plus somw cheap Chine…",FALSE,0,NA,2019-05-04 10:56:49,FALSE,NA,"1124628945591316480",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EmmahMwende",402,TRUE,FALSE,NA,NA
"current weather in Carrefour: few clouds, 24°C
78% humidity, wind 5kmh, pressure 1014mb",FALSE,0,NA,2019-05-04 10:33:33,FALSE,NA,"1124623087842893828",NA,"<a href=""http://twitter.com/WorldCities/cities"" rel=""nofollow"">World Cities</a>","CarrefourHT",0,FALSE,FALSE,"-72.42","18.53"
"The flagship phone with a 48MP triple camera and world-leading speed now available at Carrefour UAE stores. 
Shop n… https://t.co/ge2VEerWDO",FALSE,1,NA,2019-05-04 10:31:43,TRUE,NA,"1124622629200121856",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","xiaomiUAE",0,FALSE,FALSE,NA,NA
"@NaomiLWood I buy them by the bag in Carrefour, she has her share.",FALSE,1,"NaomiLWood",2019-05-04 10:12:34,FALSE,"1124617418389827584","1124617808501981184","79972363","<a href=""https://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","williamhenryson",0,FALSE,FALSE,NA,NA
"RT @zinodilshad1: #goPlasticFree 
Carrefour bazar is selling enviromental friedly items. They are made out of corn starch which is biodegra…",FALSE,0,NA,2019-05-04 10:09:47,FALSE,NA,"1124617106123829248",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dantesvirgo",34,TRUE,FALSE,NA,NA
"LE CARREFOUR DES DEALS - WEBTALK https://t.co/3uUBZZqOQ0",FALSE,0,NA,2019-05-04 10:01:22,FALSE,NA,"1124614988130344960",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Expansion69",0,FALSE,FALSE,NA,NA
"RT @zinodilshad1: #goPlasticFree 
Carrefour bazar is selling enviromental friedly items. They are made out of corn starch which is biodegra…",FALSE,0,NA,2019-05-04 10:00:11,FALSE,NA,"1124614690456461312",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tabloameen",34,TRUE,FALSE,NA,NA
"#IELTSatAEOPakistan is rewarding 🎊🎉!
Register for #IELTS at #AEOPakistan and get a chance to win Carrefour Shopping… https://t.co/bPaxOEH14o",FALSE,1,NA,2019-05-04 09:53:13,TRUE,NA,"1124612937207963648",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AEOPakistan",0,FALSE,FALSE,NA,NA
"I was there while Keith was cooking that and John was playing the guitar.  Was kind of fun.. @yummy_brummie… https://t.co/JbmUEGnSix",FALSE,2,NA,2019-05-04 09:45:22,TRUE,NA,"1124610964966584321",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SleepyPenguin1",0,FALSE,FALSE,NA,NA
"Carrefour Lebanon: Fresh Savers https://t.co/EBhZmDgWeW",FALSE,0,NA,2019-05-04 09:40:01,FALSE,NA,"1124609615369519104",NA,"<a href=""https://www.digitalits.com"" rel=""nofollow"">DITS API</a>","digital_its",0,FALSE,FALSE,NA,NA
"The sales Stand #LevanteHomes are in Carrefour de Finestrat this weekend.
We will be delighted to assist you person… https://t.co/MBZCwkIK85",FALSE,0,NA,2019-05-04 09:35:46,TRUE,NA,"1124608547491282944",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","levantehomes",0,FALSE,FALSE,NA,NA
"@M99_Qahtan Wlk they don’t have maltesers except in Carrefour or like Macro Market which aren’t available everywher… https://t.co/7RuQHC0GGH",FALSE,0,"M99_Qahtan",2019-05-04 09:31:22,TRUE,"1124605350014017536","1124607440295796736","696712928364535808","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RuaaZeitoun",0,FALSE,FALSE,NA,NA
"Sale's Stand #LevanteHomes, 3-4 May at ""Carrefour de Finestrat"". 

We will be delighted to assist you personally!!!… https://t.co/HBHYNCrA1h",FALSE,0,"levantehomes",2019-05-04 09:31:02,TRUE,"1124607352752300032","1124607356774572033","993435662719340544","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","levantehomes",0,FALSE,FALSE,NA,NA
"RT @TuAhorrillo: ¡Gana vales Amazon con carrefour!
ℹ️NFO⬇️
https://t.co/vMgC2uD8hx",FALSE,0,NA,2019-05-04 08:59:16,FALSE,NA,"1124599363534295042",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ElPTCPost",3,TRUE,FALSE,NA,NA
"RT @ahm3d27: Carrefour ready meal section is underrated",FALSE,0,NA,2019-05-04 08:46:17,FALSE,NA,"1124596093533159426",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RathanUpasna",2,TRUE,FALSE,NA,NA
"RT @zinodilshad1: #goPlasticFree 
Carrefour bazar is selling enviromental friedly items. They are made out of corn starch which is biodegra…",FALSE,0,NA,2019-05-04 08:45:22,FALSE,NA,"1124595863676948480",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PrzhaAbdullah",34,TRUE,FALSE,NA,NA
"RT @NorbertElekes: World’s largest retailers vs. Amazon

Sainsbury's
Metro Group
Carrefour
Best Buy
Kroger
H&amp;M
Wesfarmers
Ahold Del
Seven &amp;…",FALSE,0,NA,2019-05-04 08:31:10,FALSE,NA,"1124592289395793920",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MarkSita5",287,TRUE,FALSE,NA,NA
"RT @TuAhorrillo: ¡Gana vales Amazon con carrefour!
ℹ️NFO⬇️
https://t.co/vMgC2uD8hx",FALSE,0,NA,2019-05-04 08:25:07,FALSE,NA,"1124590767635423232",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","salgodelacrisis",3,TRUE,FALSE,NA,NA
"New post: Nestlé, Carrefour Work With IBM to Track Mashed Potato Brand With Blockchain – Cointelegraph https://t.co/PEUt3fG7k8",FALSE,0,NA,2019-05-04 07:29:08,FALSE,NA,"1124576680427888641",NA,"<a href=""http://www.mo.bi"" rel=""nofollow"">Mo.bi</a>","MobileStarts",0,FALSE,FALSE,NA,NA
"RT @paulvienneau1: My new friend Gabrielle! She has been researching me and wanted to meet.
Visited her at the Carrefour school in Dartmout…",FALSE,0,NA,2019-05-04 07:25:18,FALSE,NA,"1124575714089607168",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CarolyneA",4,TRUE,FALSE,NA,NA
"¡Gana vales Amazon con carrefour!
ℹ️NFO⬇️
https://t.co/vMgC2uD8hx",FALSE,3,NA,2019-05-04 07:21:46,FALSE,NA,"1124574823798145024",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TuAhorrillo",3,FALSE,FALSE,NA,NA
"Trading Down (Volumes)🤔🤔:
GROUPE GORGE : 14,8
GAZTRANS TECHN : 80,35
SOMFY : 80,6
WORLDLINE : 54,4
ORANGE : 13,93
L… https://t.co/PS2LmdFR2C",FALSE,0,NA,2019-05-04 07:03:37,TRUE,NA,"1124570255869739009",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Bourso33",0,FALSE,FALSE,NA,NA
"Belchatzar1998, #célibataire, #CARREFOUR, #HAITI,a rejoint Chocomeet pour #rencontre https://t.co/RIovd91Rrx  #dating #single",FALSE,0,NA,2019-05-04 06:34:59,FALSE,NA,"1124563050848227329",NA,"<a href=""http://www.chocomeet.com/"" rel=""nofollow"">Chocomeet</a>","Chocomeet",0,FALSE,FALSE,NA,NA
"I just enjoyed a deal on #SmilesByEtisalat with Carrefour. Enjoy great deals. Visit the Smiles app… https://t.co/gD7gPJO5VI",FALSE,0,NA,2019-05-04 06:25:34,TRUE,NA,"1124560682261852161",NA,"<a href=""https://smiles.etisalat.ae/"" rel=""nofollow"">Smiles by Etisalat</a>","Kris41618804",0,FALSE,FALSE,NA,NA
"RT @NorbertElekes: World’s largest retailers vs. Amazon

Sainsbury's
Metro Group
Carrefour
Best Buy
Kroger
H&amp;M
Wesfarmers
Ahold Del
Seven &amp;…",FALSE,0,NA,2019-05-04 05:51:12,FALSE,NA,"1124552031610388480",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","elagski",287,TRUE,FALSE,NA,NA
"RT @zinodilshad1: #goPlasticFree 
Carrefour bazar is selling enviromental friedly items. They are made out of corn starch which is biodegra…",FALSE,0,NA,2019-05-04 05:33:39,FALSE,NA,"1124547618288340992",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","whystarscracked",34,TRUE,FALSE,NA,NA
"@WfacCmr NYALLA PARISO towards Carrefour Yassa from Ndokoti. 

Thank you very much for your interest in Professiona… https://t.co/qIOzeKhtnu",FALSE,0,"WfacCmr",2019-05-04 05:27:08,TRUE,"1124430844486197248","1124545974955847680","2655417158","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DodgingG",0,FALSE,FALSE,NA,NA
"Puto Carrefour",FALSE,0,NA,2019-05-04 04:15:19,FALSE,NA,"1124527904614965248",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","marta187_",0,FALSE,FALSE,NA,NA
"RT @NorbertElekes: World’s largest retailers vs. Amazon

Sainsbury's
Metro Group
Carrefour
Best Buy
Kroger
H&amp;M
Wesfarmers
Ahold Del
Seven &amp;…",FALSE,0,NA,2019-05-04 04:10:11,FALSE,NA,"1124526611943055361",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","iamreallykurt",287,TRUE,FALSE,NA,NA
"RT @NorbertElekes: World’s largest retailers vs. Amazon

Sainsbury's
Metro Group
Carrefour
Best Buy
Kroger
H&amp;M
Wesfarmers
Ahold Del
Seven &amp;…",FALSE,0,NA,2019-05-04 04:06:41,FALSE,NA,"1124525731298578432",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","catterall_simon",287,TRUE,FALSE,NA,NA
